ticker,company,sector,industry,pe,fwd_pe,eps_qq,sales_qq,insider_trans,inst_trans,short_float,perf_quarter,perf_half,beta,pct_from_52w_high,recom,avg_volume,rel_volume,price,earnings,target_price,market_cap,data_confidence,momentum_20d,momentum_5d,volume_ratio,rs_vs_iwm,bb_width,above_sma20,pct_vs_sma20,above_sma50,pct_vs_sma50,atr_pct,last_range_pct,low_vol,near_high,vol_5_50,breakout_session,breakout_move_pct,earnings_sessions_ago,post_earnings_move_pct,latest_price,avg_dollar_volume,gate_fail,review_flag,target_upside,rank_low_vol,rank_near_high,rank_squeeze,rank_vol_5_50,rank_vol_ratio,rank_vs_sma50,mom_rank,composite_score,composite_legacy,composite_dedup
INDI,Indie Semiconductor Inc,Technology,Semiconductors,,163.47,12.46,23.97,-13.669999999999998,6.92,29.34,-27.76,17.62,2.98,-49.26,1.5,6250000.0,1.84,3.07,Aug 06/a,5.72,711650000.0,HIGH,-26.02,-1.92,2.26,-20.73,0.4001,False,-12.94,False,-16.95,6.259,3.909,-3.4922,-40.25,1.029,26.0,-23.44,30.0,-10.5,3.07,17800850.0,,,86.3,0.2869674185463659,0.14285714285714285,0.08208020050125309,0.33771929824561403,0.6484962406015038,0.14035087719298245,0.042606516290726815,0.2731,0.2362,0.3534
FLNC,Fluence Energy Inc,Utilities,Utilities - Renewable,,,-798.82,7.85,-35.51,6.7299999999999995,23.44,-70.48,-54.339999999999996,2.77,-78.16,3.04,8060000.000000001,1.89,7.32,Aug 05/a,10.24,1350000000.0,HIGH,-35.45,-22.21,1.98,-30.16,0.4491,False,-27.77,False,-40.49,9.262,7.24,-4.8036,-65.08,1.742,,,31.0,-44.59,7.32,72976234.0,,,39.9,0.12781954887218044,0.02882205513784461,0.05639097744360899,0.8796992481203008,0.531328320802005,0.013784461152882205,0.020050125313283207,0.273,0.1843,0.3882
BEEM,Beam Global,Technology,Solar,,,49.02,21.02,0.0,2.44,8.38,-3.65,-9.59,1.47,-67.33,1.67,1150000.0,0.28,1.32,Aug 19/a,2.5,29880000.0,HIGH,-15.92,-7.04,0.33,-10.63,0.2538,False,-7.63,True,6.88,4.589,5.303,-7.8471,-24.57,0.28,17.0,-2.94,21.0,9.09,1.32,1532986.0,,,89.4,0.03007518796992481,0.39974937343358397,0.2919799498746867,0.022556390977443608,0.020050125313283207,0.8721804511278195,0.19548872180451127,0.2728,0.1718,0.2362
BAND,Bandwidth Inc,Technology,Software - Infrastructure,,26.18,56.67,22.16,-9.25,26.890000000000004,14.97,-2.26,225.96000000000004,3.04,-36.48,1.67,1100000.0,1.15,50.23,Jul 29/b,68.6,1620000000.0,HIGH,5.7,2.57,1.51,10.99,0.2422,True,2.98,False,-5.55,8.502,5.266,-6.3111,-36.48,0.956,6.0,-2.69,37.0,35.94,50.23,41473615.0,,,36.6,0.05388471177944862,0.17418546365914786,0.3208020050125313,0.2675438596491228,0.31641604010025065,0.5025062656641605,0.9060150375939849,0.2726,0.5536,0.2851
BLMN,Bloomin Brands Inc,Consumer Cyclical,Restaurants,24.05,7.55,30.329999999999995,1.34,0.0,6.709999999999999,10.11,0.12,33.83,1.26,-36.1,2.73,2110000.0,1.64,8.07,Aug 05/b,11.76,690960000.0,HIGH,-30.61,-9.43,1.67,-25.32,0.4897,False,-16.3,False,-15.44,5.638,2.726,-4.3289,-36.1,1.336,32.0,-9.53,32.0,-9.53,8.07,19698764.0,,,45.7,0.16040100250626566,0.18295739348370926,0.048872180451127845,0.6654135338345865,0.40225563909774437,0.17418546365914786,0.02882205513784461,0.2723,0.1469,0.3506
SHAK,Shake Shack Inc,Consumer Cyclical,Restaurants,57.85,39.44,-8.66,17.16,2.61,-13.38,9.38,-7.109999999999999,-37.75,1.68,-48.93,2.1,1650000.0,1.03,54.88,Aug 05/b,82.04,2350000000.0,HIGH,-27.62,-13.59,1.47,-22.33,0.3873,False,-17.27,False,-16.46,5.406,3.225,-2.7055,-28.18,0.919,20.0,-25.69,32.0,-17.12,54.88,74624754.0,,,49.5,0.5238095238095238,0.32706766917293234,0.09022556390977443,0.23182957393483708,0.29385964912280704,0.16165413533834586,0.03634085213032581,0.2714,0.1298,0.3028
SERV,Serve Robotics Inc,Industrials,Integrated Freight & Logistics,,,-120.28000000000002,404.36000000000007,-3.1,9.48,38.35,-36.91,-51.7,2.55,-76.34,1.5,3950000.0,1.22,4.41,Aug 06/a,10.76,382380000.0,HIGH,-11.45,-0.45,1.39,-6.16,0.2128,False,-5.81,False,-11.0,4.956,3.968,-3.3447,-35.32,0.837,,,30.0,-13.27,4.41,16331487.0,,,144.0,0.32205513784461154,0.19423558897243107,0.38596491228070173,0.16290726817042606,0.2474937343358396,0.30137844611528825,0.3157894736842105,0.269,0.3164,0.2585
DUOT,Duos Technologies Group Inc,Technology,Software - Application,8.7,7.88,553.3,7.66,0.0,14.71,18.19,-35.06,13.11,1.37,-44.11,1.0,980030.0,1.31,8.54,Aug 17/a,25.0,268780000.0,HIGH,-17.25,3.64,1.62,-11.96,0.3483,False,-5.29,False,-4.45,4.83,3.044,-3.6112,-33.44,0.692,24.0,-6.26,23.0,-16.93,8.54,7142787.0,,,192.7,0.2575187969924812,0.22681704260651628,0.1278195488721805,0.07268170426065163,0.37719298245614036,0.5488721804511278,0.15288220551378445,0.2685,0.2127,0.3141
VERI,Veritone Inc,Technology,Software - Infrastructure,,,56.35,1.04,0.96,5.04,20.05,-23.08,-59.709999999999994,2.35,-88.32,1.0,3390000.0,0.79,1.1,Aug 13/a,6.33,110500000.0,HIGH,28.06,-4.35,0.85,33.35,0.5498,True,19.94,True,4.76,8.325,5.455,-5.9026,-30.16,1.005,31.0,-8.33,25.0,-4.35,1.1,2932931.0,,,475.5,0.06140350877192982,0.2932330827067669,0.03759398496240607,0.3076441102756892,0.06892230576441102,0.8408521303258145,0.9949874686716792,0.2683,0.4299,0.3197
GPCR,Structure Therapeutics Inc ADR,Healthcare,Biotechnology,,,-36.11,,0.0,1.47,8.43,-21.37,-30.64,-1.39,-63.12,1.12,818390.0,1.89,35.0,Aug 06/a,106.73,2500000000.0,HIGH,-28.7,-8.95,1.39,-23.41,0.4972,False,-19.75,False,-26.94,7.219,3.474,-4.0421,-38.68,1.824,27.0,-32.86,30.0,-33.49,35.0,46468277.0,,,204.9,0.20050125313283207,0.14912280701754385,0.04636591478696739,0.9047619047619048,0.2474937343358396,0.046365914786967416,0.03132832080200501,0.2658,0.1007,0.3498
KYTX,Kyverna Therapeutics Inc,Healthcare,Biotechnology,,,35.37,,0.0,5.45,21.71,-11.65,-16.51,2.05,-47.84,1.0,997650.0,0.96,7.13,Aug 11/a,30.4,440940000.0,HIGH,-15.32,-3.65,1.35,-10.03,0.3296,False,-10.26,False,-9.33,5.54,2.665,-3.2364,-30.71,0.891,28.0,-9.63,27.0,-11.1,7.13,5613560.0,,,326.4,0.35714285714285715,0.2794486215538847,0.1478696741854637,0.20927318295739347,0.22556390977443608,0.37092731829573933,0.21177944862155387,0.265,0.1967,0.2907
MRVI,Maravai LifeSciences Holdings Inc,Healthcare,Biotechnology,,,69.44,8.53,-0.08,8.87,9.86,34.04,130.03,0.55,-26.009999999999998,1.89,3530000.0,0.71,6.97,Aug 06/a,7.42,1810000000.0,HIGH,-19.33,4.26,0.65,-14.04,0.4063,False,-7.11,True,0.53,4.803,5.954,-3.89,-26.01,0.787,18.0,-17.32,30.0,11.88,6.97,30120850.0,,,6.5,0.21929824561403508,0.37218045112781956,0.07769423558897248,0.12406015037593984,0.03383458646616541,0.7543859649122807,0.11027568922305764,0.2636,0.0776,0.2829
BATL,Battalion Oil Corp,Energy,Oil & Gas E&P,,,262.62,12.689999999999998,-50.59,2.25,6.33,0.0,-90.78,0.44,-95.96,3.0,10660000.0,0.33,1.2,Aug 12/a,18.6,68740000.0,HIGH,-11.76,-7.69,0.71,-6.47,0.1398,False,-8.64,False,-15.13,6.107,3.75,-2.375,-50.41,0.53,49.0,-24.05,26.0,-10.45,1.2,6323048.0,,,1450.0,0.5989974937343359,0.06892230576441102,0.6553884711779449,0.03508771929824561,0.040100250626566414,0.17669172932330826,0.3032581453634085,0.2625,0.3299,0.2127
SOUN,SoundHound AI Inc,Technology,Software - Application,,,45.04,45.02,-1.87,-1.15,38.76,-16.71,-13.750000000000002,2.87,-73.25,1.5,29770000.0,0.67,5.93,Aug 05/a,12.83,2670000000.0,HIGH,-18.99,-8.35,0.84,-13.7,0.2688,False,-10.86,False,-11.16,4.783,4.216,-2.6589,-27.59,0.745,31.0,-7.78,31.0,-7.78,5.93,157338713.0,,,116.4,0.5375939849624061,0.33709273182957394,0.24561403508771928,0.09273182957393483,0.06453634085213032,0.2951127819548872,0.11904761904761904,0.2621,0.1407,0.2475
TLYS,Tillys Inc,Consumer Cyclical,Apparel Retail,74.73,20.7,157.17,8.1,-21.7,4.73,2.68,-6.550000000000001,12.809999999999999,0.07,-33.76,2.0,549670.0,1.44,4.14,Sep 02/a,6.65,126630000.0,HIGH,5.61,-15.85,0.56,10.9,0.3285,False,-0.54,True,2.48,11.853,6.28,-5.5504,-33.76,0.999,6.0,-3.5,11.0,8.66,4.14,6073748.0,,,60.6,0.07142857142857142,0.22180451127819548,0.14912280701754388,0.29949874686716793,0.03132832080200501,0.7982456140350878,0.9035087719298246,0.2619,0.4155,0.3001
PHAT,Phathom Pharmaceuticals Inc,Healthcare,Biotechnology,,9.59,79.93,88.02,0.0,4.99,21.04,-31.25,-32.91,0.5,-59.150000000000006,1.45,1340000.0,1.34,7.48,Jul 30/b,20.45,605140000.0,HIGH,-15.67,-13.82,1.53,-10.38,0.2799,False,-14.31,False,-21.4,6.918,3.984,-3.6163,-40.8,1.194,55.0,-29.0,36.0,-17.17,7.48,10030217.0,,,173.4,0.2556390977443609,0.13784461152882205,0.2199248120300752,0.5344611528822055,0.3258145363408521,0.08020050125313283,0.20426065162907267,0.259,0.2454,0.299
PACK,Ranpak Holdings Corp,Consumer Cyclical,Packaging & Containers,,,-3.6000000000000005,13.98,0.0,-2.74,3.9,-45.78,16.37,3.14,-49.04,1.67,522230.0,1.23,3.98,Jul 30/b,7.08,341320000.0,HIGH,-21.65,2.58,1.42,-16.36,0.4309,False,-10.06,False,-25.59,5.151,4.774,-2.6108,-48.97,1.203,,,36.0,-23.02,3.98,1967266.0,,,77.9,0.543859649122807,0.08270676691729323,0.06516290726817042,0.5413533834586466,0.2656641604010025,0.05263157894736842,0.08395989974937343,0.2586,0.1328,0.3509
RH,RH,Consumer Cyclical,Specialty Retail,22.5,14.02,16.76,2.56,-3.8900000000000006,4.51,31.5,-14.550000000000002,-5.93,1.9,-47.14,2.52,812680.0,1.01,126.54,Sep 10/a,160.69,2400000000.0,HIGH,-17.41,-5.69,0.93,-12.12,0.2551,False,-9.79,False,-22.3,5.622,2.3,-2.9972,-37.04,1.163,30.0,-32.68,6.0,-5.58,126.54,121099872.0,,,27.0,0.41854636591478694,0.16666666666666666,0.2907268170426065,0.5,0.09210526315789473,0.07017543859649122,0.14786967418546365,0.2564,0.174,0.2702
JBLU,Jetblue Airways Corp,Industrials,Airlines,,,-220.85,14.469999999999999,-0.33,11.56,28.56,-23.06,6.329999999999999,1.76,-33.99,3.76,28510000.0,0.73,4.37,Jul 28/b,5.17,1650000000.0,HIGH,-10.63,0.23,1.03,-5.34,0.2189,False,-4.99,False,-16.17,4.282,2.975,-2.3262,-33.99,0.676,34.0,-27.53,38.0,-19.52,4.37,92552654.0,,,18.3,0.6102756892230576,0.21804511278195488,0.3634085213032582,0.06265664160401002,0.11215538847117794,0.16541353383458646,0.35714285714285715,0.2553,0.2855,0.2376
BIOA,BioAge Labs Inc,Healthcare,Drug Manufacturers - Specialty & Generic,,,3.2400000000000007,1.6200000000000003,-0.4699999999999999,9.71,8.8,-61.19,-61.69,1.03,-68.95,1.44,880120.0,1.71,8.06,Aug 05/a,35.62,369930000.0,HIGH,-14.98,-4.95,2.44,-9.69,0.3176,False,-11.74,False,-40.7,6.089,4.591,-3.256,-68.95,0.961,55.0,-66.78,31.0,-26.59,8.06,5539714.0,,,341.9,0.3483709273182957,0.022556390977443608,0.16416040100250628,0.2700501253132832,0.7092731829573935,0.012531328320802004,0.21929824561403508,0.2545,0.3497,0.3351
CLPT,ClearPoint Neuro Inc,Healthcare,Medical Devices,,,-81.9,18.07,-3.06,1.66,15.48,-22.17,50.64999999999999,1.28,-54.05,1.0,643230.0,0.82,13.83,Aug 03/a,23.5,421870000.0,HIGH,-10.14,2.75,0.9,-4.85,0.2993,False,-4.77,False,-6.48,4.504,2.531,-3.4501,-29.55,0.859,18.0,-8.83,33.0,7.38,13.83,8508311.0,,,69.9,0.29448621553884713,0.3007518796992481,0.19172932330827064,0.18609022556390978,0.08333333333333333,0.4674185463659148,0.38032581453634084,0.254,0.2346,0.2578
ONDS,Ondas Inc,Technology,Communication Equipment,82.66,,-138.72,1235.35,-5.29,17.47,42.87,-20.28,-31.259999999999998,2.92,-51.64,1.0,81990000.0,0.78,7.39,Aug 13/b,19.42,4219999999.9999995,HIGH,-15.15,2.21,1.06,-9.86,0.2656,False,-3.69,False,-7.05,4.944,4.195,-4.2365,-26.03,0.825,30.0,-15.45,26.0,-17.06,7.39,462078402.0,,,162.8,0.17167919799498746,0.37092731829573933,0.25187969924812026,0.15476190476190477,0.12030075187969924,0.4473684210526316,0.21553884711779447,0.2528,0.1979,0.2235
TPET,Trio Petroleum Corp,Energy,Oil & Gas E&P,,,75.07,81.18,-14.550000000000002,,7.89,-35.74,-81.55,-4.77,-92.18,,691940.0,0.44,1.76,-,,9370000.0,HIGH,-5.53,-9.28,0.2,-0.24,0.1522,False,-5.39,False,-21.52,12.24,8.523,-4.6908,-43.32,1.225,,,,,1.76,2985336.0,,,,0.13283208020050125,0.11215538847117794,0.6052631578947368,0.5726817042606517,0.013784461152882205,0.07894736842105263,0.581453634085213,0.2526,0.4183,0.1996
ELTX,Elicio Therapeutics Inc,Healthcare,Biotechnology,,,35.07,,0.0,6.529999999999999,8.36,-50.91,-84.22,1.32,-88.19,1.4,744880.0,0.93,1.89,Aug 13/a,18.9,49670000.0,HIGH,-37.83,-5.5,1.87,-32.54,0.7194,False,-22.5,False,-33.1,8.05,7.407,-3.481,-64.87,1.322,,,25.0,-38.83,1.89,864155.0,,,900.0,0.2894736842105263,0.03007518796992481,0.018796992481203034,0.6541353383458647,0.4849624060150376,0.023809523809523808,0.015037593984962405,0.2502,0.1571,0.3631
RNXT,RenovoRx Inc,Healthcare,Biotechnology,,,22.22,115.40000000000002,1.6099999999999999,-0.17,0.99,83.7,67.33,0.96,-34.75,1.0,709380.0,0.8,1.69,Aug 12/a,7.12,76270000.0,HIGH,28.03,0.0,0.37,33.32,0.8041,False,-6.25,True,26.35,16.099,4.734,-9.2527,-34.75,0.923,15.0,14.19,26.0,50.89,1.69,3067203.0,,,321.3,0.015037593984962405,0.20426065162907267,0.016290726817042578,0.23308270676691728,0.021929824561403508,0.9899749373433584,0.993734335839599,0.2468,0.409,0.315
UMAC,Unusual Machines Inc,Technology,Computer Hardware,,,49.95,687.32,-8.78,16.48,19.25,-7.21,24.62,14.74,-33.63,1.0,4070000.0000000005,0.62,23.18,Aug 06/b,39.0,1160000000.0,HIGH,-15.49,2.29,0.85,-10.2,0.2185,False,-3.46,False,-0.62,6.951,6.851,-5.7667,-33.63,0.628,26.0,-14.24,31.0,-4.33,23.18,71715068.0,,,68.2,0.06641604010025062,0.22431077694235588,0.3659147869674185,0.05263157894736842,0.06892230576441102,0.7005012531328321,0.20676691729323307,0.2464,0.2132,0.2221
RGNX,Regenxbio Inc,Healthcare,Biotechnology,,,131.11,405.7300000000001,0.58,-0.45000000000000007,12.28,2.95,-3.95,1.12,-50.4,1.55,1890000.0,1.78,8.03,Aug 06/b,22.09,530090000.00000006,HIGH,-25.09,-7.59,2.21,-19.8,0.3177,False,-9.82,False,-19.97,5.664,4.122,-6.8108,-49.43,1.133,22.0,-27.46,31.0,-23.52,8.03,13264419.0,,,175.1,0.045112781954887216,0.07769423558897243,0.1629072681704261,0.46616541353383456,0.6234335839598998,0.09899749373433583,0.05639097744360902,0.2457,0.2585,0.3084
QS,QuantumScape Corp,Consumer Cyclical,Auto Parts,,,22.04,,-0.95,-4.45,19.53,-37.5,-27.07,2.83,-73.65,3.5,21560000.0,0.67,5.03,Jul 22/a,6.43,3110000000.0,HIGH,-15.97,-3.37,1.06,-10.68,0.2185,False,-7.73,False,-11.17,4.516,6.766,-2.9142,-36.15,0.622,,,41.0,-1.76,5.03,73844734.0,,,27.8,0.46115288220551376,0.17919799498746866,0.3659147869674185,0.05012531328320802,0.12030075187969924,0.2932330827067669,0.19298245614035087,0.245,0.2231,0.2312
AEVA,Aeva Technologies Inc,Technology,Software - Infrastructure,,,64.76,11.34,-6.7,3.55,12.15,-39.32,-2.7,2.4,-52.72,2.0,1800000.0,1.57,14.8,Aug 05/a,30.0,1030000000.0,HIGH,-19.08,0.89,1.86,-13.79,0.2343,False,-4.81,False,-17.28,5.996,5.811,-4.1078,-52.72,0.964,31.0,-24.53,31.0,-24.53,14.8,23491326.0,,,102.7,0.18546365914786966,0.06140350877192982,0.3358395989974937,0.2719298245614035,0.4805764411027569,0.13408521303258145,0.11654135338345864,0.2449,0.2915,0.268
MVIS,Microvision Inc,Technology,Scientific & Technical Instruments,,,-97.72,850.3199999999999,0.0,-7.39,20.13,-69.61,-83.9,1.11,-92.81,1.0,1360000.0,0.89,1.66,Aug 06/a,30.0,50780000.0,HIGH,0.0,1.84,0.83,5.29,0.2274,False,-1.83,False,-43.76,8.09,5.422,-3.5536,-75.41,1.445,,,30.0,-49.08,1.66,2383198.0,,,1707.2,0.2694235588972431,0.017543859649122806,0.3458646616541353,0.7512531328320802,0.06140350877192982,0.011278195488721804,0.8101503759398496,0.2428,0.4462,0.2733
ENOV,Enovis Corp,Healthcare,Medical Devices,,4.89,96.78,3.2300000000000004,1.96,3.1300000000000003,16.17,-17.89,-20.07,1.16,-47.37,1.23,1410000.0,1.88,18.04,Aug 06/b,38.33,1040000000.0,HIGH,-30.78,-0.99,1.41,-25.49,0.5994,False,-14.6,False,-26.88,7.923,3.437,-4.8938,-43.04,1.755,34.0,-38.11,31.0,-31.43,18.04,36992623.0,,,112.5,0.11654135338345864,0.11528822055137844,0.03132832080200498,0.8847117794486216,0.2606516290726817,0.047619047619047616,0.02756892230576441,0.2427,0.0986,0.3274
HPP,Hudson Pacific Properties Inc,Real Estate,REIT - Office,,,43.53,0.31,2.88,8.06,12.02,-21.27,89.93,2.0,-42.61,2.42,746900.0,0.95,11.51,Aug 05/b,16.91,638550000.0,HIGH,-20.62,-1.96,1.18,-15.33,0.3556,False,-9.65,False,-16.7,5.629,7.646,-2.4879,-33.08,0.889,56.0,-24.23,32.0,-17.67,11.51,7559061.0,,,46.9,0.5776942355889725,0.23182957393483708,0.12155388471177941,0.20802005012531327,0.16228070175438597,0.14912280701754385,0.09962406015037593,0.2418,0.125,0.2743
EOSE,Eos Energy Enterprises Inc,Industrials,Electrical Equipment & Parts,,,-14.26,351.4,-10.37,5.81,31.18,-48.24,-28.26,2.84,-80.06,2.27,26060000.0,0.95,3.96,Aug 05/b,6.61,1440000000.0,HIGH,3.94,3.66,0.97,9.23,0.3751,True,6.69,True,3.21,8.306,9.596,-7.1012,-36.44,0.906,9.0,2.06,32.0,3.66,3.96,96060460.0,,,66.9,0.03634085213032581,0.17669172932330826,0.09774436090225569,0.22180451127819548,0.10025062656641603,0.8082706766917294,0.8872180451127819,0.2402,0.4143,0.2917
CRBP,Corbus Pharmaceuticals Holdings Inc,Healthcare,Biotechnology,,,-25.120000000000005,,-1.21,4.24,12.93,-9.44,-16.33,2.63,-63.62,1.0,690760.0,1.67,7.48,Aug 06/b,34.02,144670000.0,HIGH,-27.94,-7.43,0.83,-22.65,0.7023,False,-23.18,False,-21.55,10.816,6.898,-5.8689,-35.52,4.165,12.0,-33.69,31.0,-21.84,7.48,12079918.0,,,354.8,0.06265664160401002,0.19047619047619047,0.020050125313283207,0.9974937343358395,0.06140350877192982,0.07769423558897243,0.03508771929824561,0.235,0.0385,0.2998
BRBR,Bellring Brands Inc,Consumer Defensive,Packaged Foods,6.32,6.8,78.73,4.18,0.27,6.39,10.17,-5.07,-48.21,0.41,-75.91,1.94,4560000.0,1.0,8.98,Aug 04/b,14.71,1040000000.0,HIGH,-11.87,-2.39,1.57,-6.58,0.2856,False,-9.89,False,-19.98,5.176,2.339,-3.0695,-37.16,0.862,53.0,-33.23,33.0,-29.57,8.98,28800463.0,,,63.8,0.39974937343358397,0.16416040100250626,0.2092731829573935,0.18796992481203006,0.3508771929824561,0.09774436090225563,0.2976190476190476,0.235,0.2871,0.2591
CCCC,C4 Therapeutics Inc,Healthcare,Biotechnology,,,50.66,2.75,0.0,28.190000000000005,33.04,-18.31,29.89,3.08,-34.43,1.14,2940000.0,0.55,3.39,Aug 11/b,13.33,417060000.0,HIGH,-15.25,-1.17,0.85,-9.96,0.3132,False,-8.84,False,-9.71,5.078,2.802,-2.772,-34.43,0.717,28.0,-6.35,28.0,-6.35,3.39,7208344.0,,,293.2,0.5075187969924813,0.21177944862155387,0.17167919799498743,0.08145363408521303,0.06892230576441102,0.35651629072681706,0.21303258145363407,0.233,0.1574,0.2536
EVH,Evolent Health Inc,Healthcare,Health Information Services,,10.57,42.84,46.86,-0.61,-2.89,15.11,-17.82,34.67,1.02,-61.68,1.4,3100000.0,0.83,3.69,Aug 06/b,5.77,417190000.0,HIGH,-22.15,-10.0,1.04,-16.86,0.3592,False,-13.91,False,-16.54,5.894,2.71,-2.8917,-41.01,1.047,18.0,-21.82,31.0,19.81,3.69,10425082.0,,,56.4,0.46867167919799496,0.13533834586466165,0.11654135338345861,0.35776942355889724,0.11466165413533834,0.15914786967418545,0.07518796992481203,0.2254,0.0994,0.2751
EQ,Equillium Inc,Healthcare,Biotechnology,,,73.86,,-3.08,-3.4099999999999997,10.61,-37.05,-10.28,1.91,-45.76,1.0,637140.0,1.34,1.92,Aug 13/a,8.6,121740000.0,HIGH,-16.88,-8.57,1.86,-11.59,0.3438,False,-13.46,False,-17.62,8.966,7.292,-5.4034,-45.76,1.095,8.0,-20.33,25.0,-4.48,1.92,1014023.0,,,347.9,0.08897243107769423,0.10025062656641603,0.13533834586466165,0.41102756892230574,0.4805764411027569,0.12907268170426064,0.16290726817042606,0.2242,0.2499,0.2774
ZURA,Zura Bio Ltd,Healthcare,Biotechnology,,,-22.29,,0.0,8.77,22.04,18.93,-27.12,0.0,-40.05,1.0,1380000.0,1.2,4.46,Aug 11/b,18.83,427400000.0,HIGH,-23.76,-14.4,0.89,-18.47,0.4106,False,-19.79,False,-19.32,8.543,4.664,-4.0093,-36.83,1.376,19.0,-23.76,28.0,-19.78,4.46,10672954.0,,,322.2,0.20426065162907267,0.16917293233082706,0.07393483709273185,0.6961152882205514,0.08145363408521303,0.11278195488721804,0.06641604010025062,0.223,0.0732,0.2737
EVMN,Evommune Inc,Healthcare,Biotechnology,,,-97.87,,-0.58,-1.3,20.87,-54.82,-59.040000000000006,,-70.93,1.42,854680.0,1.75,9.65,Aug 06/a,24.0,350220000.0,HIGH,-31.17,-7.48,2.21,-25.88,0.5538,False,-18.91,False,-22.07,7.887,5.699,-4.8547,-62.7,1.124,22.0,-32.14,30.0,-27.88,9.65,7695978.0,,,148.7,0.12406015037593984,0.03132832080200501,0.03508771929824561,0.449874686716792,0.6234335839598998,0.07268170426065163,0.02631578947368421,0.2227,0.2081,0.3175
BW,Babcock & Wilcox Enterprises Inc,Industrials,Specialty Industrial Machinery,,17.25,128.82,121.94,0.22,22.46,14.92,-57.65,-53.03,1.15,-66.59,1.0,4650000.0,1.48,7.36,Aug 10/a,22.0,1100000000.0,HIGH,-11.11,4.69,1.5,-5.82,0.2145,False,-0.25,False,-16.66,7.725,5.095,-5.9214,-50.64,1.053,,,28.0,-17.12,7.36,33943267.0,,,198.9,0.05889724310776942,0.06766917293233082,0.38032581453634084,0.36466165413533835,0.3101503759398496,0.15413533834586465,0.33395989974937346,0.2226,0.3407,0.222
MPLT,MapLight Therapeutics Inc,Healthcare,Biotechnology,,,-83.91,,12.85,-1.71,29.9,-62.11,-37.56,,-72.99,1.31,886810.0,2.07,10.92,Aug 13/a,25.75,577100000.0,HIGH,-2.59,-16.96,2.89,2.7,0.3006,False,-13.56,False,-38.85,8.643,6.41,-4.0689,-72.99,0.757,10.0,-16.89,25.0,-5.7,10.92,7906788.0,,,135.8,0.19047619047619047,0.018796992481203006,0.1892230576441103,0.10275689223057644,0.8076441102756893,0.018796992481203006,0.7080200501253133,0.2213,0.5823,0.2799
ATOM,Atomera Inc,Technology,Semiconductor Equipment & Materials,,,-0.37,,-8.27,14.81,17.67,-54.22,-5.5,2.05,-66.68,1.0,632990.0,0.87,4.12,Aug 04/a,10.0,160780000.0,HIGH,-13.81,4.83,1.25,-8.52,0.2526,False,-1.12,False,-16.61,4.95,5.34,-2.9545,-53.34,0.843,,,32.0,-21.37,4.12,1818287.0,,,142.7,0.4423558897243108,0.05889724310776942,0.2957393483709273,0.16979949874686717,0.18796992481203006,0.15664160401002505,0.2487468671679198,0.2186,0.2446,0.2392
AEHR,Aehr Test Systems,Technology,Semiconductor Equipment & Materials,,,143.11,33.69,-31.290000000000003,3.0,13.95,-18.92,147.59,3.5,-36.57,1.0,2740000.0,0.74,93.49,Jul 14/a,130.29,3050000000.0,HIGH,-8.1,12.14,0.73,-2.81,0.3371,True,6.07,True,0.99,8.152,7.22,-6.0436,-36.57,0.791,25.0,-24.18,47.0,29.83,93.49,240404464.0,,,39.4,0.05764411027568922,0.17293233082706766,0.13909774436090228,0.12719298245614036,0.042606516290726815,0.768170426065163,0.47619047619047616,0.2179,0.245,0.2489
ALM,Almonty Industries Inc,Basic Materials,Other Industrial Metals & Mining,56.44,9.33,235.56,497.88999999999993,0.0,16.18,11.24,-26.419999999999998,-19.44,1.39,-43.3,1.0,6580000.0,1.2,13.84,Aug 11/a,26.68,3990000000.0,HIGH,-25.23,-5.85,1.25,-19.94,0.4522,False,-18.38,False,-8.99,9.106,6.611,-4.4888,-28.84,0.902,9.0,-21.23,27.0,4.14,13.84,106106746.0,,,92.8,0.14786967418546365,0.3157894736842105,0.05513784461152882,0.21804511278195488,0.18796992481203006,0.38220551378446116,0.05388471177944862,0.2178,0.0945,0.234
ENHA,Enhanced Group Inc,Consumer Defensive,Packaged Foods,,,-67000.0,,1.09,11.01,3.49,-67.49,-85.82,-1.72,-89.71,1.0,932330.0,0.62,1.44,Aug 13/a,4.0,569340000.0,HIGH,-16.28,-8.86,0.66,-10.99,0.1762,False,-8.34,False,-33.39,8.085,5.556,-2.7132,-60.11,0.854,,,25.0,-26.53,1.44,1385860.0,,,177.8,0.5200501253132832,0.03634085213032581,0.5075187969924813,0.17982456140350878,0.03634085213032581,0.022556390977443608,0.18295739348370926,0.2171,0.2363,0.1897
VPG,Vishay Precision Group Inc,Technology,Scientific & Technical Instruments,212.52,34.97,-794.62,11.67,0.0,-6.07,11.44,-55.669999999999995,44.72,1.41,-58.71999999999999,1.0,548160.0,0.6,62.65,Aug 05/b,93.33,834520000.0,HIGH,-5.95,3.57,0.88,-0.66,0.1257,False,-0.66,False,-19.96,4.965,3.113,-3.4406,-58.72,0.578,,,32.0,-14.83,62.65,23784763.0,,,49.0,0.2982456140350877,0.03884711779448621,0.7255639097744361,0.039473684210526314,0.07769423558897243,0.10025062656641603,0.5557644110275689,0.2133,0.4633,0.1289
